residuals
0.06953654
1.1251135
0.08965343
0.55439854
0.33514252
0.15260328
1.0855354
0.32990873
0.5473515
0.47944736
0.8343341
0.30094394
0.7967702
0.12738651
0.170928
0.059677593
0.017383069
0.24271695
0.015038922
0.33038512
0.22415513
0.1090709
0.67225224
0.13739341
0.6641284
0.04106866
0.19932492
0.07286987
0.37962943
0.20265257
0.16040483
0.06797877
0.15781294
0.41778606
0.30011097
0.08610317
0.27379435
0.3690035
0.19580753
0.19795933
0.24841672
0.7077779
0.3915421
0.4042517
0.1176175
0.25599086
0.6865735
0.32343578
0.18136676
0.20605081
0.2467332
0.43688482
0.11442405
0.34204647
0.27338243
0.69087785
0.011774778
0.08477521
0.39338866
0.670229
0.19111437
0.37827992
0.24210933
0.21387805
0.34636408
0.18336858
0.45902327
0.5251252
0.568166
0.20111366
1.0760657
0.5884483
0.19707164
0.70804554
0.14292505
0.47797447
0.9391452
0.17394982
0.05360903
0.11692607
0.1379332
0.28755507
0.06278312
0.07196131
0.050715894
0.13931286
0.38770244
0.12366432
0.03623885
0.34208566
0.42196107
0.52559024
0.09657425
0.42089406
0.10271869
0.042579234
0.1435632
0.16949098
0.081449464
0.3068663
0.35696396
0.29808685
0.14676212
0.063543305
0.13750744
0.27125058
0.24502382
0.18614301
0.2709191
0.25639892
0.7717036
0.16878054
0.680719
1.084924
0.01668109
0.115799636
0.640064
0.102873385
0.20932221
1.0176017
0.9039711
0.087228894
0.27227467
0.15244195
0.44182587
0.33237302
0.25528783
0.25295672
0.36488983
0.04537666
0.25795582
0.005454272
0.10984105
0.054859772
0.24347562
0.46058816
0.41038036
0.47766325
0.05376941
0.66622806
0.7059336
0.40921897
0.46094164
0.19901267
0.21283495
0.32771134
0.25079334
0.28421625
0.050762035
0.05769509
0.21199259
0.19697821
0.20571855
0.1426484
0.017639577
0.52302206
0.2793413
0.017644212
0.6918527
0.008639752
0.4173097
0.99388665
0.1889179
0.48697215
0.0057671666
0.16047077
0.44614676
0.21381637
0.2066033
0.60577136
0.27468222
0.45298976
0.56136626
0.2577528
0.3844862
0.12680106
0.35576683
0.0028147586
0.16079229
0.4356014
1.0049627
0.63914907
0.3672508
0.4187685
0.44310716
0.44983548
0.17215386
0.21993494
0.20761514
0.17363554
0.49281037
0.14229721
0.26598027
0.12373844
1.0810947
0.35265648
0.32134175
0.19064036
0.028040629
0.15744017
0.25216603
0.04712209
0.52523017
0.08200748
0.038008094
0.019237041
0.39644778
0.12895325
0.031017452
0.12467973
0.033422705
0.2543105
0.14134732
0.81765413
0.007131763
0.35743153
0.2972182
0.22817361
0.37706193
0.54420626
0.63664436
0.03322412
0.22762403
0.13020939
0.13473667
0.53794163
0.303208
0.19716586
0.34428072
0.1850028
0.40493545
0.5455559
0.24496672
0.08193497
0.22936147
0.017974935
0.121041425
0.29939893
0.06256211
0.2764726
0.2720245
0.5983605
0.1686
0.17671421
0.25348097
0.2518846
0.043120123
0.29418987
0.254583
0.044925872
0.11772394
0.20279092
0.2067186
0.04888171
0.063242465
0.53730255
0.21615909
0.026227444
0.4150474
0.9465432
0.18881667
0.008513212
0.7291984
0.5349208
0.115029424
0.17985159
0.003891036
0.0086402595
0.69238675
0.314748
0.19234464
0.33374104
0.3098694
0.29630315
0.25770718
0.19200295
0.13675877
0.2861609
0.6523004
0.16544262
0.042139426
0.2537548
0.3353568
0.07984388
0.046540644
0.005601138
0.045512438
0.20289901
0.88777065
0.0065309405
0.25055164
0.45802125
0.30812088
0.01876019
0.6240697
0.22061682
0.44231656
0.05445683
0.725856
0.0476938
0.06551948
0.16313083
0.43754628
0.2822469
0.4635797
0.045185566
0.3329084
0.968416
0.4259285
0.11226168
0.015747935
0.30629396
0.26129216
0.18237403
1.0289788
0.04585441
0.15827134
0.033900768
0.29139602
0.16200578
0.037725344
0.28746873
0.32873562
0.12187463
0.3086021
0.6143815
1.1293197
0.16692877
0.02903542
0.6524551
0.4237857
0.25494802
0.33968675
0.030568719
0.3551852
0.33109868
0.600739
0.36542213
0.11369552
0.027224422
0.13201922
0.5720002
0.6802466
0.57880867
0.26046166
0.11375454
0.20185678
0.33467144
0.7015612
0.67804664
0.5593101
0.15907393
0.14285377
0.45592618
0.4655013
0.8852902
0.22443226
0.19571215
0.2848684
0.31557322
0.25856167
0.20977223
0.16859096
0.3934123
0.15756707
0.45135558
0.039339185
0.3122532
0.93385154
0.1753432
0.20012888
0.47957635
0.021926217
0.86052036
0.22003579
0.57091385
0.6696203
0.21986741
0.64052355
0.34394348
0.2661415
0.36068606
0.18963766
0.37070417
0.10285455
0.14264518
0.41019315
0.16484648
0.15836257
0.04075329
0.11357576
0.108159944
0.36913162
0.11010888
0.428508
0.14740148
0.30924886
0.13838655
0.5202433
0.33443102
0.13702708
0.36642432
0.51006806
0.584024
0.32971781
0.016410947
0.049577802
2.920255e-05
0.1702348
0.55884284
0.77252114
0.42370218
0.37550825
0.3548109
1.1928546
0.25556386
0.24988535
0.088300005
0.20629072
0.320292
0.29252648
0.25118944
0.54523027
0.2052639
0.23185654
0.64103186
0.41476366
0.4548151
0.40323275
0.49359453
0.13126129
0.34765753
0.04184157
0.16550544
0.33642924
0.087429345
0.24052833
0.05016279
0.1441291
0.057737797
0.62878823
0.13501874
0.113728166
0.20814241
0.50566196
0.0913781
0.49100077
0.79960084
1.1707044
0.25073722
0.07201868
0.7420137
0.082526565
0.022016019
0.004014969
0.19742158
0.8168217
0.82709146
0.14053524
0.11328614
0.0893781
0.2787396
0.016311288
0.3837975
0.3351802
0.92583525
0.32392767
0.7298678
0.0074635567
0.46414208
0.22308594
0.39810684
0.1413974
0.27292308
0.58144975
0.5726638
0.20608583
0.4341522
0.068600476
0.4054788
0.60280937
0.7537187
0.60834795
0.38851154
0.4368499
0.66389143
0.41024017
0.20873949
0.37735882
0.68846625
0.13467658
0.3879883
0.21134275
0.1703123
0.031099588
0.45996192
0.3865762
