residuals
0.1179263
0.4424863
0.13865781
0.37349775
0.27833107
0.7266176
0.0436465
0.6413343
0.1142883
0.8165278
0.14845829
0.73698694
0.019887567
0.0062232614
0.27335003
0.0044723377
0.15007964
0.55335516
0.12717366
0.43583363
0.17202525
0.567085
0.16345045
0.5375588
0.036259025
0.03737563
0.18152893
0.023304045
0.28496364
0.5102079
0.50732064
0.20649442
0.099184215
0.057815522
0.48745802
0.32459337
0.4153915
0.26213658
0.36570594
0.15676683
0.21768586
0.0352329
0.2695095
0.62217134
0.6485685
0.40686953
0.072167724
0.17514595
0.052143037
0.2918434
0.49825495
0.07282226
0.5462856
0.22140187
0.011578202
0.41128793
0.58467454
0.2325455
0.43766108
0.028265566
0.1576695
0.29748702
0.1872332
0.3624863
0.55024946
0.3877052
1.1603608
0.31885347
0.10623029
0.33432406
0.0788959
0.6947738
0.6223262
0.4392506
0.14674619
0.13656433
0.18154448
0.08167527
0.31086034
0.081916064
0.0917598
0.23704726
0.16089772
0.12161419
0.33360535
0.35492212
0.5058075
0.24703762
0.18360704
0.5472282
0.5259093
0.10090572
0.002318398
0.656157
0.4234333
0.6591412
0.38302588
0.17847614
0.15312202
0.060044795
0.5743916
0.105776995
0.467513
0.30837756
0.010112569
0.8287759
0.004760444
0.41698405
0.8234476
0.27050474
0.0053634644
0.34875447
0.029788822
0.17639737
0.23695675
0.74218273
0.18012789
0.17459428
0.19640565
0.09929305
0.0068002045
0.31681547
0.055204988
0.08709419
0.37801808
0.10447094
0.55073106
0.20446002
0.24619976
0.16786739
0.7716884
0.010170788
0.13857377
0.8030411
0.287499
0.2760924
0.013115197
0.12363291
0.76605767
0.16539612
0.16974619
0.0443511
0.45729414
0.0015504062
0.35102594
0.11783439
0.15024284
0.44967306
0.145095
0.4670923
0.18171126
0.37611184
0.020882457
0.79865193
0.22872558
0.2914968
0.6858212
0.8094429
0.13484178
0.23455893
0.73235714
0.43797672
0.1217282
0.38774332
0.39796668
0.13582543
0.15166105
0.2419576
0.26046696
0.27304214
0.14580613
0.865777
0.14746666
0.43669525
0.11607057
0.36822063
0.36367035
0.3919978
0.0058862977
0.0463129
0.659619
0.12890975
0.009889811
0.107106216
0.1710841
1.030227
0.23724365
0.089185804
0.12446299
0.37367737
0.066954166
0.4824202
0.1751013
0.30814695
0.33015734
0.41049144
0.15429223
0.19920291
0.40633377
0.23852235
0.4241389
0.2468785
0.67935914
0.10746741
0.9007845
0.12587002
0.4388055
0.121227704
0.3775815
0.018078893
0.6990106
0.58834696
0.16132906
0.18214753
0.15484583
0.45483965
0.69498163
0.6321145
0.07305088
0.09842235
0.23217511
0.39897022
0.24707958
0.12057537
0.32707578
0.4046765
0.16827275
0.47399732
0.0994477
0.026163846
0.39676008
0.6604909
0.2078771
0.28856626
0.107436
0.08028239
0.014679015
0.52747947
0.44799668
0.037777834
0.019808412
0.57455176
0.47013342
0.214418
0.18231365
0.6155776
0.09322515
0.15517363
0.14730206
0.44239926
0.08879924
0.101338
0.09743914
0.24458236
0.29338935
0.34053066
0.11597837
0.065909594
0.26883614
0.13455273
0.23320293
0.49593037
0.34427577
0.13608585
0.22646803
0.5751647
0.14639099
0.3803422
0.07009566
0.08028242
0.26952136
0.6017862
0.28380704
0.1497782
0.08016167
0.16307688
0.27791306
0.4126782
0.7826618
0.37485355
0.011597216
0.37827832
0.23745385
0.32303295
0.70683354
0.3285761
0.5931264
0.13133582
0.8472604
0.23306057
0.7574649
0.11628808
0.11699489
0.12196225
0.010808334
0.051573947
0.2549907
0.21810351
0.5824323
0.0802069
0.10539457
0.006061375
0.44848442
0.36186418
0.2719231
0.31565833
0.2627732
0.18205011
0.07527716
0.14698195
0.034602284
0.21816573
0.07465769
0.40657625
0.6634955
0.5640086
1.143564
0.42992604
0.09567776
0.07518017
0.64012253
0.18901479
0.01620692
0.16446987
0.86096084
0.053747594
0.070351794
0.24819982
0.38807303
0.7031764
0.50804806
0.021097094
0.22785339
0.13736185
0.1528919
0.80804014
0.22629681
0.56452894
0.25051934
0.109365456
0.3618016
0.7295282
0.07161978
0.22885644
0.019463956
0.41273803
0.051406503
0.1381056
0.3587053
0.36264032
0.0065137595
0.32495174
0.31932995
0.12963057
0.7601131
0.03976014
0.56599265
0.6007042
0.31312704
0.99972105
0.10119678
0.22960845
1.0864065
0.51835346
0.00480327
0.3178649
0.3421242
0.5005564
0.34902668
0.14639497
0.08297792
0.14861196
0.43925858
0.33893332
0.23788393
0.23874956
0.10428089
0.32229227
0.09637162
0.06698176
0.47255778
0.20268768
0.66919553
0.118218936
0.1413186
0.65514934
0.55293554
0.15087253
0.1913898
0.048853874
0.12691039
0.061242864
0.23901561
0.7844897
0.7872467
0.4902777
0.2867721
0.18242577
1.2701738
0.3279726
0.36594674
0.06061922
0.18083921
0.28321612
0.11963022
0.17078742
0.44622976
0.049640805
0.12970081
0.5405698
0.4683253
0.05523891
0.049981005
0.30262396
0.15659863
0.3661119
0.14052182
0.36245322
0.40295953
0.5193975
0.26995194
0.19470546
0.09188363
0.2998979
0.044707313
0.06789404
0.3108041
0.9027608
0.5259997
0.07810363
0.9503311
0.82480264
0.09886384
0.016757548
0.34362856
0.13586977
0.3520432
0.102478206
0.054868132
1.0021145
0.9180249
0.077587485
0.22961164
0.29922438
0.0070993006
0.14054605
0.16390243
0.90027267
0.7086595
0.14660233
0.40822566
0.16764459
0.46984982
0.39935768
0.2665229
0.5014634
0.7642593
0.43629014
0.24970908
0.43330723
0.11964172
0.11013675
0.42944604
0.8146377
0.65615046
0.11760226
0.1854479
0.857469
0.2680142
0.18268308
0.08216244
0.1787875
0.35852504
0.10696113
0.0768663
0.30634558
0.12903315
0.27236605
0.2714811
0.24556196
0.042402975
0.09830552
0.14013767
0.011543214
0.027694706
0.35347268
0.23933268
0.33303097
0.016420603
0.07594609
0.05582854
0.02157116
0.16127317
0.3112365
0.25550947
0.43120047
0.24042475
0.180494
0.34249708
0.60367525
0.07622543
0.0154161155
0.1480613
