variance
0.01009926
0.032833844
0.016262671
0.013868027
0.0764521
0.026912194
0.009913589
0.017833883
0.05319652
0.036118276
0.013770906
0.14981025
0.03209262
0.014705133
0.041343037
0.030872067
0.12527196
0.0915496
0.027519241
0.03771058
0.017168801
0.025764544
0.06999327
0.06384154
0.016088895
0.02265134
0.027250469
0.045051303
0.004559519
0.06236849
0.035183802
0.026571415
0.028873356
0.06789933
0.024461607
0.06617552
0.044052258
0.008903901
0.021176178
0.014042037
0.0009819024
0.08337709
0.12858514
0.048317973
0.029216059
0.04739167
0.05091867
0.08327264
0.05555031
0.0389392
0.036946554
0.049434938
0.0145505825
0.016112465
0.06038525
0.0047634477
0.02001707
0.101174004
0.009661411
0.029213503
0.029927671
0.022565296
0.0055354345
0.010620793
0.02669329
0.06180292
0.007842455
0.013947708
0.008956197
0.05227866
0.061387
0.021529354
0.005994307
0.034291197
0.021033965
0.010711764
0.04563782
0.020106137
0.030527916
0.028132347
0.08406586
0.038550477
0.012140751
0.027902758
0.026948957
0.041294266
0.024641482
0.05443407
0.13324606
0.037897464
0.06631888
0.032761876
0.021814609
0.020779604
0.052777577
0.031923793
0.034913644
0.0420213
0.0877849
0.015706673
0.08915589
0.04118829
0.026200717
0.073317416
0.024523322
0.004058788
0.009483742
0.06818403
0.018914888
0.036877535
0.040416345
0.044056848
0.0763867
0.03177632
0.008792345
0.020492218
0.036773562
0.05172329
0.005110965
0.041127022
0.0011767799
0.011970708
0.123214215
0.035583586
0.02049803
0.014062465
0.012945922
0.04475868
0.0062581133
0.015894236
0.015840944
0.03769016
0.014961122
0.095513985
0.04897838
0.016304605
0.041185126
0.07503366
0.021902539
0.021568775
0.029515153
0.018036073
0.03740819
0.0063568214
0.060284507
0.048782263
0.15673569
0.016301816
0.07743533
0.048128244
0.019482333
0.0038772011
0.03451378
0.09544359
0.024158958
0.03147556
0.030598847
0.01791829
0.042867884
0.07921954
0.041833
0.012562536
0.033594888
0.08620148
0.021786522
0.015400175
0.046443403
0.08370856
0.04631397
0.01823286
0.0060221744
0.051982865
0.02545545
0.04873891
0.06715786
0.042965617
0.0082132835
0.031992335
0.015582451
0.089967325
0.005177923
0.009424937
0.081397556
0.00656478
0.020338554
0.034588613
0.030611224
0.006815051
0.0029310363
0.009209616
0.028928543
0.0867808
0.06679196
0.0715987
0.07142098
0.014704438
0.08408127
0.012814664
0.014370662
0.009606872
0.041177835
0.032425977
0.04577527
0.01982166
0.018478071
0.027057849
0.030648863
0.030865582
0.019782081
0.08212113
0.05720462
0.046684664
0.0386533
0.031829916
0.01607105
0.046001192
0.05606578
0.011288997
0.03828098
0.08445374
0.035298884
0.028796626
0.03353936
0.021735555
0.008075141
0.06135072
0.015825007
0.023098225
0.027508346
0.062938325
0.038240306
0.01904839
0.017641505
0.050592527
0.0742589
0.049228165
0.01395516
0.013219566
0.010708457
0.0110612735
0.030129211
0.044918627
0.083369344
0.029095199
0.040526237
0.005985995
0.03210324
0.026965363
0.009658557
0.06454144
0.01587603
0.027317941
0.025776302
0.023097446
0.008231738
0.040024463
0.034309104
0.011234094
0.019115064
0.03299725
0.11267975
0.09505133
0.023263596
0.028342158
0.030438429
0.011951905
0.032004364
0.07909477
0.04594923
0.11600571
0.019233845
0.008738988
0.020692514
0.05462662
0.025294838
0.040365763
0.1068244
0.060537316
0.045877766
0.064994104
0.018350175
0.020310102
0.025990015
0.019321838
0.008566751
0.016943797
0.09076084
0.05566518
0.04098765
0.06589043
0.089754455
0.053858887
0.044492856
0.022561967
0.03947481
0.0367191
0.026508508
0.012162274
0.053283863
0.03554846
0.039665367
0.010148381
0.022548985
0.0055965637
0.031302847
0.04242155
0.010723421
0.009255307
0.024401162
0.037012592
0.047972113
0.051176332
0.10344579
0.0067689368
0.05108149
0.0027521986
0.031178782
0.014248083
0.061426546
0.03108051
0.072655395
0.022155095
0.017840387
0.039231192
0.036326982
0.0035048858
0.06682028
0.03161254
0.0071307668
0.019520197
0.010070502
0.0316189
0.015404068
0.029383285
0.04409747
0.06968781
0.036600832
0.044373054
0.06479049
0.029123941
0.060252484
0.032334037
0.05335269
0.043287728
0.04095117
0.008551939
0.02055735
0.01584686
0.094126016
0.041780755
0.036120746
0.09635293
0.03562752
0.0412457
0.0121181
0.012295948
0.025334945
0.03621727
0.016979268
0.026146436
0.0077583487
0.10862454
0.0680575
0.024227777
0.024782177
0.0362709
0.021987393
0.012148477
0.05011691
0.005679755
0.107492246
0.01605773
0.12044987
0.023697147
0.012932018
0.033156823
0.022929616
0.09639898
0.009890821
0.08825985
0.03726527
0.05909254
0.05764171
0.047311958
0.016582744
0.036125273
0.060979567
0.016672939
0.0287405
0.043403845
0.026094561
0.053548407
0.053498454
0.034326322
0.08818385
0.02656715
0.016641885
0.069238946
0.09006602
0.0075171413
0.01812863
0.025707643
0.028832233
0.009404563
0.0061197327
0.07703972
0.05682244
0.007257546
0.039962284
0.06487237
0.052080438
0.02591665
0.030621067
0.024337964
0.021946387
0.012787534
0.04780375
0.031829894
0.026994811
0.07173875
0.04303957
0.0135951815
0.010315141
0.07434437
0.01681777
0.014308366
0.023588995
0.046167795
0.049352404
0.06756618
0.02434619
0.09136919
0.04790797
0.08224569
0.0369544
0.012677993
0.08117741
0.018452791
0.032655533
0.009163063
0.019418282
0.02403416
0.008157935
0.02332373
0.01296808
0.08168237
0.010301467
0.049883157
0.005377603
0.05134515
0.011640181
0.013425432
0.05417324
0.0834575
0.06803123
0.036854573
0.047251936
0.082148574
0.020358149
0.07931742
0.026419079
0.04085359
0.01456426
0.06693391
0.01959772
0.0048713
0.047200322
0.0021356565
0.058577277
0.023972375
0.007363229
0.02968111
0.0028447404
0.1288392
0.08425107
0.023661774
0.04427693
0.0385679
0.018200122
0.036648575
0.022725789
0.011981965
0.055045046
0.072283365
0.026525611
0.017582627
0.023134021
0.028600248
0.031887148
0.004514033
0.042760957
0.043996908
0.008828643
0.0038053896
0.032837488
0.011933864
0.06283011
0.046129633
0.0068281367
0.0346244
0.024758095
0.22747684
0.031894464
0.04092534
0.04973004
0.025650408
0.074351415
0.007429313
0.039652128
0.04548889
0.20611107
0.01577509
0.047182903
0.0761918
0.10564557
0.09078523
0.016927801
0.055843398
0.05577382
0.028310614
0.015180286
0.09812109
0.0552451
0.035729147
0.12040562
0.013002972
0.01975043
0.010859252
0.009587606
0.033941384
0.02075185
0.0038904287
0.038251597
0.022028439
0.11434936
0.045046527
0.021989936
0.050600205
0.005625185
0.035419762
0.052780487
0.030246373
0.03081424
0.022163378
0.049802132
0.02309733
0.01268345
0.00473737
0.019237671
0.050699808
0.070567496
0.0088667795
0.009606671
0.015593215
0.03235421
0.030114885
0.016159812
0.03541636
0.015664767
0.0070388364
0.008246646
0.029348271
0.045613516
0.014933152
0.06904539
0.10796337
0.027964894
0.039675448
0.05141922
0.05000618
0.00967203
0.08200353
0.05314361
0.008819869
0.058381043
0.051367726
0.023103168
0.11437267
0.004772591
0.0110292565
0.029926792
0.02267109
0.04341425
0.1317639
0.021031769
0.00056195806
0.031303175
0.051843878
0.01673309
0.07965737
0.014255059
0.06759797
0.029292395
0.028815906
0.033707835
0.013982053
0.015231384
0.023162877
0.039472308
0.012837117
0.014340001
0.008127114
0.030309446
0.025283499
0.09559165
0.08018359
0.15292539
0.123605885
0.045428995
0.06632708
0.13139755
0.025097862
0.024226867
0.019316375
0.02772082
0.10237586
0.009530585
0.030498965
0.0038945593
0.06774834
0.034333598
0.09864493
0.032766886
0.015417662
0.03139131
0.07191961
0.046196144
0.010058694
0.110131115
0.11222396
0.038007986
0.016656162
0.012704285
0.05538959
0.027310308
0.04136997
0.0052874098
0.033391368
0.07337697
0.0575749
0.009563112
0.018480334
0.02224103
0.047740784
0.027903043
0.027017491
0.012226912
0.08827076
0.028531844
0.04262644
0.08219941
0.049062464
0.046359226
0.047971997
0.008733768
0.011622977
0.011405523
0.04625661
0.035362914
0.038012154
0.037612468
0.08500616
0.09815853
0.057283856
0.06077557
0.03916806
0.0352856
0.019214705
0.015186246
0.04294996
0.06433266
0.018719506
0.005260021
0.08300619
0.015893968
0.019770188
0.080929436
0.031242454
0.015466991
0.00966033
0.010175448
0.025818495
0.034702033
0.014349416
0.024282677
0.03792264
0.0070189578
0.035988282
0.01785274
0.019510651
0.0508591
0.023038145
0.026424726
0.03577094
0.011292891
0.049665153
0.028446974
0.014642141
0.022918543
0.054565366
0.04002999
0.07424185
0.013397881
0.015393881
0.06649539
0.015089299
0.024978645
0.023450855
0.023810582
0.06820153
0.02187399
0.07113248
0.026712846
0.005878453
0.064480394
0.023551963
0.020262105
0.049206827
0.023949405
0.06957021
0.03389067
0.052503794
0.13398145
0.040639546
0.017618962
0.010975457
0.020447927
0.058583867
0.07010265
0.009119762
0.05261959
0.04746716
0.10881323
0.07679888
0.06829286
0.004987423
0.025860267
0.045806587
0.009288747
0.057959475
0.036666024
0.030554876
0.044674244
0.043910682
0.01229841
0.0137097975
0.055780962
0.007061756
0.06540612
0.05835469
0.00426353
0.033771276
0.07471698
0.07130883
0.05191658
0.008948067
0.038378306
0.012672297
0.036101352
0.07399801
0.024259718
0.041787617
0.08840458
0.013180295
0.025639668
0.060469106
0.05925345
0.027734134
0.041386284
0.008006882
0.013675511
0.03824718
0.0967348
0.018826537
0.059973266
0.03518157
0.0790967
0.051583163
0.015937902
0.010448231
0.0689153
0.016356716
0.0097354865
0.05905974
0.13901529
0.03512667
0.016562976
0.035345707
0.031024488
0.025505576
0.04614398
0.064834274
0.019029157
0.02705076
0.012300701
0.009836398
0.02733657
0.059131857
0.03692792
0.01035216
0.085263506
0.005879424
0.034715872
0.03740632
0.02190584
0.021194909
0.012234307
0.008656944
0.007433621
0.02946576
0.04925949
0.07540348
0.011193856
0.007384682
0.046289444
0.0150483055
0.03171207
0.0012240236
0.14065266
0.012699577
0.083274476
0.03380018
0.03598193
0.011940742
0.019958325
0.020316223
0.039672658
0.08834394
0.020672644
0.023124393
0.025787264
0.01790846
0.061806474
0.02866302
0.027789675
0.043468907
0.034074258
0.030980187
0.008426253
0.013867662
0.022405876
0.047622845
0.048737876
0.028330913
0.0147311175
0.0026113982
0.01716572
0.0587505
0.0019867944
0.10693997
0.03433815
0.013266989
0.014707157
0.0035983764
0.045712296
0.021613354
0.025617328
0.011902664
0.05383696
0.035190806
0.0056969053
0.01435808
0.03442864
0.027571328
0.08233473
0.04311303
0.06251774
0.006863078
0.034398843
0.06309914
0.02568205
0.056605067
0.039000552
0.06334237
0.022298621
0.00953982
0.04983458
0.027509741
0.0142183965
0.010507381
0.020679468
0.077595234
0.030327993
0.05742371
0.02261195
0.09591092
0.013658107
0.004439144
0.006139829
0.057700638
0.017054284
0.03237225
0.034858584
0.008314765
0.03624736
0.034331556
0.0270072
0.049216904
0.033946842
0.017554663
0.020044932
0.064801954
0.0042173797
0.10289662
0.050750136
0.07026522
0.044513788
0.044207558
0.032648765
0.06289514
0.052178245
0.06625167
0.084912114
0.09225706
0.0033315197
0.008598176
0.029847464
0.02834118
0.019855278
0.033775926
0.040909752
0.05595323
0.0040167733
0.012877603
0.032254066
0.07103085
0.029132199
0.005764933
0.020552358
0.017398903
0.0071106646
0.06325268
0.031109171
0.006724908
0.029030329
0.021584483
0.005576716
0.07638539
0.052923687
0.023608051
0.008577024
0.02053858
0.060165532
0.009802839
0.038979024
0.045622513
0.06865372
0.04617151
0.018471833
0.04538149
0.070940815
0.035366505
0.013928936
0.03430011
0.02243013
0.072280884
0.020132136
0.023666495
0.062011156
0.008817503
0.02038923
0.020420974
0.03191912
0.090243466
0.08739934
0.06551734
0.0727164
0.03376344
0.025468985
0.035418533
0.05231819
0.05724525
0.003556116
0.07951825
0.005540858
0.010901396
0.03604251
0.011915613
0.018104866
0.14475796
0.025922995
0.02120605
0.020691559
0.029155806
0.03329393
0.026018571
0.016229192
0.105847955
0.03375519
0.009846975
0.08432633
0.02145733
0.053875446
0.010514457
0.06206902
0.0256207
0.02710859
0.03288101
0.10392785
0.05091463
0.03517553
0.03678869
0.05250414
0.0245857
0.047762718
0.09374286
0.024241718
0.028671883
0.0031747762
0.0136352945
0.01071628
0.010758945
0.040282615
0.05687831
0.040390164
0.086276986
0.026071517
0.04223013
0.009853885
0.030730149
0.08867801
0.038090233
0.036495537
0.06593781
0.011614476
0.054751113
0.059709314
0.012051971
0.025549363
0.007476556
0.09749669
0.0057947882
